t,x,y
954744,496,496
954744,512,448
954744,560,432
954744,576,352
954744,576,384
954744,592,384
954744,672,240
954747,96,416
954747,112,288
954747,144,448
954747,176,160
954747,176,432
954747,192,448
954747,240,192
954747,240,368
954747,272,272
954747,272,288
954747,272,384
954747,288,192
954747,304,176
954747,352,368
954747,352,464
954747,400,400
954747,416,368
954747,432,400
954747,432,496
954747,464,400
954747,464,416
954747,528,448
954747,608,496
954747,624,304
954750,48,368
954750,48,448
954750,112,144
954750,112,160
954750,112,224
954750,128,160
954750,160,288
954750,176,288
954750,176,464
954750,192,240
954750,256,320
954750,288,240
954750,400,432
954750,448,448
954750,496,352
954750,544,352
954750,544,368
954750,560,400
954750,624,144
954750,672,208
954750,768,192
954753,16,544
954753,32,448
954753,48,208
954753,80,288
954753,80,432
954753,96,368
954753,96,400
954753,112,464
954753,176,352
954753,176,416
954753,192,128
954753,192,352
954753,208,112
954753,208,192
954753,208,352
954753,208,464
954753,240,224
954753,240,336
954753,272,144
954753,272,240
954753,320,384
954753,352,368
954753,400,496
954753,416,528
954753,448,464
954753,512,368
954753,512,512
954753,528,448
954753,608,384
954756,48,256
954756,80,240
954756,80,448
954756,96,176
954756,112,144
954756,128,192
954756,128,304
954756,144,240
954756,144,368
954756,160,208
954756,176,272
954756,176,480
954756,192,128
954756,224,304
954756,240,208
954756,240,320
954756,256,224
954756,256,336
954756,304,384
954756,320,400
954756,352,432
954756,448,416
954756,528,448
954756,544,576
954756,608,224
954756,624,208
954756,624,480
954756,640,432
954756,656,272
954756,752,240
954756,784,208
954759,96,336
954759,112,192
954759,144,160
954759,144,304
954759,160,176
954759,176,192
954759,176,240
954759,176,256
954759,192,160
954759,208,272
954759,224,160
954759,240,240
954759,272,128
954759,272,448
954759,320,368
954759,352,368
954759,400,368
954759,432,336
954759,480,432
954759,480,448
954759,512,560
954759,528,496
954759,560,400
954759,608,560
954762,32,448
954762,32,544
954762,64,336
954762,64,400
954762,64,528
954762,80,496
954762,96,368
954762,112,224
954762,112,256
954762,144,208
954762,160,336
954762,176,368
954762,192,192
954762,192,288
954762,208,368
954762,208,416
954762,256,304
954762,272,256
954762,272,416
954762,320,384
954762,352,464
954762,368,368
954762,368,384
954762,384,368
954762,400,416
954762,432,432
954762,464,352
954762,512,384
954762,512,448
954762,608,160
954765,32,416
954765,48,240
954765,64,512
954765,64,528
954765,80,224
954765,96,320
954765,144,320
954765,176,384
954765,176,416
954765,192,192
954765,192,384
954765,192,480
954765,208,352
954765,208,384
954765,256,240
954765,304,272
954765,304,304
954765,304,352
954765,384,464
954765,400,384
954765,496,336
954765,528,608
954765,576,480
954765,592,336
954765,608,512
954765,656,240
954765,720,272
954768,48,208
954768,96,432
954768,112,208
954768,112,432
954768,128,288
954768,128,448
954768,144,192
954768,176,176
954768,192,208
954768,192,336
954768,192,416
954768,192,448
954768,208,256
954768,208,272
954768,224,288
954768,224,336
954768,272,144
954768,272,384
954768,304,416
954768,320,448
954768,336,352
954768,336,384
954768,416,528
954768,432,528
954768,448,496
954768,480,464
954768,496,496
954768,512,464
954768,512,592
954768,608,320
954768,640,416
954768,656,256
954771,32,368
954771,48,304
954771,64,336
954771,80,416
954771,80,432
954771,96,208
954771,96,400
954771,112,400
954771,144,272
954771,160,192
954771,176,400
954771,176,416
954771,192,272
954771,208,224
954771,208,304
954771,208,480
954771,224,224
954771,224,352
954771,240,192
954771,240,352
954771,240,400
954771,240,432
954771,256,176
954771,288,352
954771,288,432
954771,304,176
954771,304,400
954771,352,352
954771,352,400
954771,384,416
954771,432,400
954771,448,496
954771,464,352
954771,480,448
954771,512,576
954771,560,560
954771,608,464
954771,640,272
954774,48,384
954774,80,352
954774,112,192
954774,112,224
954774,112,272
954774,128,192
954774,160,176
954774,208,384
954774,240,352
954774,240,464
954774,256,368
954774,272,464
954774,288,256
954774,288,320
954774,288,432
954774,288,480
954774,320,400
954774,320,416
954774,368,416
954774,432,368
954774,448,432
954774,448,464
954774,448,544
954774,464,528
954774,464,544
954774,480,528
954774,496,544
954774,512,448
954774,528,416
954774,560,368
954774,608,256
954774,608,592
954774,656,336
954777,48,272
954777,64,256
954777,80,256
954777,80,352
954777,144,416
954777,160,352
954777,192,144
954777,208,208
954777,208,384
954777,224,176
954777,240,288
954777,240,416
954777,240,448
954777,288,288
954777,304,272
954777,352,432
954777,384,336
954777,416,464
954777,432,384
954777,512,608
954777,576,688
954777,640,416
954777,672,272
954780,64,512
954780,80,176
954780,80,320
954780,80,352
954780,112,336
954780,112,400
954780,128,208
954780,144,128
954780,144,240
954780,160,144
954780,160,224
954780,160,384
954780,176,336
954780,208,464
954780,224,288
954780,224,320
954780,240,256
954780,240,480
954780,256,352
954780,272,448
954780,288,352
954780,336,400
954780,336,464
954780,352,320
954780,368,384
954780,432,368
954780,432,400
954780,448,528
954780,464,608
954780,480,496
954780,528,656
954780,640,368
954783,0,496
954783,32,448
954783,64,224
954783,64,240
954783,80,320
954783,80,464
954783,80,480
954783,112,144
954783,112,224
954783,112,352
954783,144,176
954783,160,240
954783,176,144
954783,176,272
954783,192,192
954783,192,368
954783,208,240
954783,208,304
954783,208,368
954783,208,448
954783,224,304
954783,224,352
954783,224,480
954783,288,480
954783,304,240
954783,320,480
954783,352,336
954783,400,496
954783,464,560
954783,480,496
954783,496,368
954783,512,592
954810,48,512
954810,80,400
954810,96,384
954810,96,432
954810,112,176
954810,112,352
954810,128,336
954810,144,336
954810,144,448
954810,176,416
954810,176,464
954810,208,352
954810,208,416
954810,224,240
954810,256,368
954810,336,368
954810,352,320
954810,352,432
954810,416,464
954810,432,528
954810,448,496
954810,464,448
954810,496,384
954810,544,480
954810,560,400
954810,560,432
954810,560,560
954810,608,288
954810,608,352
954813,16,544
954813,32,512
954813,48,432
954813,80,416
954813,80,496
954813,96,304
954813,128,144
954813,160,432
954813,208,448
954813,368,384
954813,400,480
954813,416,480
954813,480,560
954813,528,416
954813,544,432
954813,560,464
954813,560,480
954813,560,624
954813,592,544
954813,624,288
954816,48,336
954816,48,352
954816,48,480
954816,96,288
954816,112,224
954816,176,208
954816,176,256
954816,192,240
954816,192,464
954816,224,192
954816,256,304
954816,304,432
954816,336,464
954816,352,320
954816,352,448
954816,368,368
954816,384,416
954816,480,480
954816,496,384
954819,32,480
954819,80,432
954819,80,448
954819,224,304
954819,240,192
954819,288,352
954819,304,464
954819,336,352
954819,528,560
954819,544,384
954819,560,640
954819,592,416
954822,32,416
954822,32,448
954822,32,496
954822,80,496
954822,96,432
954822,112,416
954822,128,128
954822,128,448
954822,160,192
954822,160,224
954822,160,320
954822,176,160
954822,208,400
954822,224,368
954822,256,416
954822,272,224
954822,288,384
954822,352,464
954822,400,464
954822,496,464
954822,496,480
954822,624,352
954825,48,352
954825,48,416
954825,64,400
954825,64,432
954825,80,416
954825,112,304
954825,128,352
954825,160,224
954825,192,320
954825,240,224
954825,240,256
954825,288,432
954825,320,464
954825,384,384
954825,416,464
954825,544,448
954825,544,608
954825,560,624
954828,16,512
954828,48,288
954828,48,528
954828,64,448
954828,64,496
954828,80,224
954828,80,336
954828,96,192
954828,128,320
954828,144,256
954828,176,368
954828,208,368
954828,400,352
954828,432,528
954828,496,480
954831,48,512
954831,64,368
954831,80,448
954831,96,432
954831,96,480
954831,112,320
954831,128,416
954831,176,384
954831,208,464
954831,240,224
954831,336,464
954831,416,416
954831,512,592
954831,624,400
954834,112,288
954834,144,128
954834,160,336
954834,176,304
954834,192,304
954834,192,400
954834,192,464
954834,208,480
954834,288,416
954834,464,592
954834,512,544
954837,64,384
954837,64,512
954837,160,416
954837,176,448
954837,192,480
954837,208,240
954837,352,384
954837,496,448
954837,544,512
954837,656,240
954840,16,496
954840,16,528
954840,80,512
954840,160,336
954840,224,432
954840,256,448
954840,304,432
954840,416,496
954840,464,432
954840,544,496
954843,16,528
954843,80,496
954843,176,176
954843,208,192
954843,224,432
954843,464,592
954843,480,528
954843,592,688
954843,608,592
954843,624,416
954843,624,480
954846,48,464
954846,48,544
954846,64,512
954846,96,384
954846,144,432
954846,160,432
954846,256,464
954846,496,624
954846,544,672
954849,144,192
954849,144,368
954849,544,544
954849,560,432
954852,512,608
954852,592,384
954852,640,432
954855,32,512
954855,64,400
954855,80,496
954855,128,432
954855,160,464
954855,272,464
954855,560,640
954858,16,544
954858,64,512
954858,80,432
954858,128,272
954858,560,464
954858,592,560
954858,608,448
954861,544,448
954861,592,384
954864,80,512
954864,144,480
954864,240,480
954864,528,656
954867,608,720
954870,64,432
954870,80,464
954870,80,512
954870,432,512
954870,576,512
954873,64,464
954873,144,416
954873,496,432
954873,656,320
954876,128,416
954876,656,352
954882,48,352
954882,128,432
954882,256,160
954882,544,592
954882,656,80
954885,112,480
954885,528,464
954888,48,288
954888,528,560
954888,576,512
954888,672,96
954915,320,288
954915,480,640
954915,512,528
954915,592,592
954918,288,208
954918,416,480
954918,496,432
954918,560,576
954918,608,496
954921,544,624
954921,624,112
954921,672,64
954921,1072,656
954924,528,512
954927,608,192
954927,608,208
954927,656,80
954927,656,160
954930,480,496
954930,480,576
954930,528,608
954930,640,288
954930,656,128
954930,672,176
954933,560,624
954933,592,608
954933,640,128
954933,688,112
954933,704,176
954936,160,256
954936,544,704
954936,608,176
954936,688,224
954939,112,288
954939,160,144
954939,624,112
954939,640,240
954939,672,128
954939,704,192
954939,1040,672
954942,208,176
954942,224,192
954942,224,208
954942,656,176
954942,688,160
954942,736,224
954942,784,208
954969,80,464
954969,112,400
954969,128,224
954969,128,352
954969,176,96
954969,192,400
954969,304,240
954969,336,368
954969,512,352
954969,560,368
954969,592,592
954969,624,304
954969,688,752
954969,736,224
954969,784,192
954972,80,336
954972,128,368
954972,192,176
954972,288,224
954972,416,336
954975,112,288
954975,128,192
954975,144,224
954975,176,288
954975,192,192
954975,256,288
954975,272,272
954975,272,304
954975,464,544
954975,608,416
954975,608,528
954975,640,272
954975,736,176
954978,144,192
954978,160,320
954978,208,320
954978,240,256
954978,528,592
954978,544,448
954978,592,352
954978,608,176
954978,752,208
954978,784,192
954981,32,480
954981,96,288
954981,96,304
954981,112,464
954981,160,400
954981,208,176
954981,208,240
954981,288,272
954981,288,352
954981,384,432
954981,480,384
954981,496,512
954981,496,640
954981,512,416
954981,512,480
954981,544,608
954981,592,608
954981,656,768
954981,784,192
954981,1056,688
954984,144,368
954984,160,128
954984,192,144
954984,256,224
954984,272,304
954984,464,464
954984,480,448
954984,496,576
954984,512,592
954984,608,320
954987,128,288
954987,192,208
954987,208,320
954987,224,384
954987,288,336
954987,368,432
954987,448,400
954987,448,480
954987,464,560
954987,480,368
954987,496,672
954987,576,592
954987,576,720
954987,608,720
954987,720,224
954987,784,224
954987,800,800
954990,176,224
954990,192,416
954990,224,256
954990,240,176
954990,256,256
954990,416,336
954990,416,464
954990,448,384
954990,480,432
954990,592,576
954990,592,592
954990,592,720
954990,704,224
954990,720,240
954990,816,784
954993,128,224
954993,144,352
954993,192,224
954993,192,256
954993,192,320
954993,288,352
954993,336,464
954993,432,416
954993,496,368
954993,512,608
954993,512,624
954993,560,576
954993,608,576
954993,624,384
954993,720,240
954996,144,208
954996,144,336
954996,160,432
954996,176,368
954996,192,368
954996,192,448
954996,208,336
954996,208,384
954996,240,208
954996,256,288
954996,304,400
954996,400,416
954996,432,432
954996,480,336
954996,480,528
954996,528,352
954996,560,384
954996,576,608
954996,592,496
954996,608,384
954996,608,544
954996,640,368
954996,640,432
954996,720,272
954996,752,224
954999,176,192
954999,176,352
954999,192,240
954999,288,320
954999,304,352
954999,352,336
954999,368,336
954999,368,416
954999,400,352
954999,480,400
954999,496,528
954999,512,528
954999,528,640
954999,608,432
954999,656,304
954999,672,288
955002,96,320
955002,144,240
955002,160,256
955002,176,480
955002,208,176
955002,288,464
955002,368,368
955002,400,400
955002,416,384
955002,528,512
955002,544,656
955002,576,432
955002,608,416
955002,624,304
955002,672,768
955005,32,480
955005,80,400
955005,112,192
955005,128,208
955005,160,128
955005,160,192
955005,176,224
955005,192,160
955005,208,416
955005,240,400
955005,272,320
955005,336,352
955005,544,608
955005,576,560
955005,576,576
955005,592,560
955005,608,448
955005,624,240
955005,656,768
955005,672,288
955005,720,192
955008,96,224
955008,176,112
955008,176,464
955008,192,240
955008,208,112
955008,208,352
955008,240,192
955008,272,336
955008,320,352
955008,352,448
955008,400,480
955008,416,528
955008,480,576
955008,512,624
955008,528,496
955008,560,624
955008,576,528
955008,608,384
955008,1024,736
955011,128,272
955011,128,384
955011,144,240
955011,144,288
955011,144,368
955011,240,352
955011,240,384
955011,272,288
955011,304,464
955011,368,336
955011,416,336
955011,496,624
955011,512,576
955011,560,544
955011,608,464
955011,640,352
955014,64,368
955014,96,336
955014,112,160
955014,160,336
955014,176,400
955014,192,96
955014,208,384
955014,224,192
955014,224,368
955014,240,368
955014,240,432
955014,272,304
955014,576,704
955014,640,320
955017,96,256
955017,112,240
955017,128,176
955017,128,400
955017,144,176
955017,160,208
955017,192,160
955017,192,288
955017,192,304
955017,448,352
955017,512,560
955017,512,576
955017,544,464
955020,80,240
955020,176,224
955020,192,208
955020,224,256
955020,256,384
955020,320,352
955020,368,368
955020,480,464
955020,544,528
955020,608,352
955020,608,576
955020,752,224
955020,816,816
955023,48,336
955023,64,352
955023,112,384
955023,144,128
955023,144,416
955023,208,272
955023,240,256
955023,256,160
955023,256,288
955023,256,352
955023,256,464
955023,272,320
955023,288,288
955023,288,352
955023,464,432
955023,496,336
955023,624,448
955023,640,416
955026,144,336
955026,160,224
955026,160,256
955026,176,160
955026,208,320
955026,208,416
955026,224,240
955026,224,272
955026,304,304
955026,432,464
955026,560,624
955026,784,768
955029,112,240
955029,128,288
955029,224,336
955029,272,400
955029,304,320
955029,400,480
955029,464,544
955029,576,464
955029,576,528
955029,592,384
955029,608,608
955029,688,256
955032,64,432
955032,80,256
955032,112,400
955032,128,224
955032,160,352
955032,160,464
955032,176,240
955032,192,384
955032,224,384
955032,224,416
955032,320,400
955032,352,480
955032,480,544
955032,512,608
955032,544,512
955032,560,528
955032,576,544
955032,592,416
955032,592,672
955032,640,416
955035,32,544
955035,96,176
955035,192,224
955035,208,208
955035,208,384
955035,288,416
955035,320,304
955035,400,480
955035,448,496
955035,528,368
955035,528,480
955035,576,448
955035,576,576
955035,592,544
955035,608,416
955035,656,784
955035,768,816
955035,800,864
955038,160,160
955038,160,320
955038,160,336
955038,224,352
955038,256,304
955038,256,384
955038,320,400
955038,336,304
955038,368,480
955038,464,544
955038,576,640
955038,608,592
955038,608,608
955041,144,144
955041,176,192
955041,416,512
955041,448,512
955041,528,384
955041,528,544
955041,576,400
955041,736,768
955044,112,176
955044,160,144
955044,160,320
955044,160,448
955044,176,192
955044,176,208
955044,176,368
955044,208,304
955044,256,208
955044,320,384
955044,416,448
955044,608,368
955044,608,432
955044,608,608
955044,624,432
955044,640,368
955044,720,800
955047,48,368
955047,64,384
955047,96,240
955047,144,192
955047,144,272
955047,176,128
955047,176,192
955047,192,160
955047,208,416
955047,512,608
955047,544,400
955047,592,624
955047,608,480
955047,608,560
955047,608,640
955047,640,432
955050,64,384
955050,128,272
955050,144,464
955050,160,352
955050,176,160
955050,176,432
955050,272,240
955050,352,448
955050,384,448
955050,512,448
955050,544,592
955050,624,464
955053,176,368
955053,304,480
955053,464,560
955053,496,544
955053,528,608
955056,64,336
955056,80,224
955056,96,480
955056,208,288
955056,256,224
955056,256,336
955056,256,352
955056,400,512
955056,480,624
955056,496,432
955056,528,448
955056,592,432
955056,640,416
955059,64,320
955059,96,256
955059,96,352
955059,160,384
955059,272,368
955059,352,480
955059,560,512
955059,640,432
955062,112,320
955062,112,464
955062,192,208
955062,208,400
955062,224,176
955062,384,368
955062,544,528
955062,576,704
955062,608,496
955065,112,432
955065,160,272
955065,416,512
955065,512,528
955065,512,544
955065,544,656
955065,560,432
955065,560,512
955065,592,432
955068,48,480
955068,224,144
955068,256,240
955068,304,288
955071,112,432
955071,320,368
955071,608,480
955071,608,528
955074,256,288
955074,288,384
955074,448,576
955074,512,496
955074,512,576
955074,560,448
955077,160,400
955077,208,416
955077,528,560
955077,544,576
955077,544,704
955080,64,448
955080,144,144
955080,144,336
955080,160,224
955080,176,304
955080,240,208
955080,480,336
955080,496,656
955080,544,496
955083,48,384
955083,128,304
955083,240,192
955083,240,336
955083,448,480
955086,144,480
955086,176,160
955086,496,512
955086,528,560
955086,544,656
955086,560,624
955086,576,592
955086,1088,688
955089,128,384
955089,176,480
955089,304,240
955089,544,640
955089,592,544
955092,160,368
955092,304,272
955092,448,576
955092,576,560
955095,208,368
955095,320,288
955095,512,656
955095,512,672
955095,544,704
955095,560,656
955098,144,432
955098,176,144
955098,480,608
955098,496,624
955098,512,624
955098,544,592
955101,48,512
955101,256,160
955101,496,672
955101,544,704
955104,256,224
955104,480,608
955104,544,544
955134,320,304
955143,688,128
955194,0,544
955194,256,416
955194,368,352
955197,144,128
955197,192,368
955200,96,160
955200,176,288
955200,208,192
955200,304,176
955200,304,320
955203,160,464
955203,176,336
955203,176,368
955203,192,192
955203,384,352
955203,640,160
955206,224,352
955206,272,416
955206,352,368
955206,368,336
955206,624,320
955209,160,368
955209,160,416
955209,176,368
955209,224,352
955212,64,352
955212,96,256
955212,96,448
955212,208,288
955212,224,368
955212,240,176
955212,256,256
955212,272,144
955212,272,304
955212,272,336
955212,288,368
955215,160,128
955215,384,432
955218,128,224
955218,144,272
955218,208,352
955218,240,320
955218,240,448
955218,272,400
955221,80,304
955221,80,384
955221,96,464
955221,208,448
955221,272,336
955224,128,432
955224,192,304
955224,208,400
955224,224,352
955224,256,320
955227,80,320
955227,112,384
955227,128,368
955227,176,192
955227,192,400
955227,288,416
955230,160,416
955230,240,464
955230,256,384
955230,272,176
955233,64,432
955233,80,400
955233,96,208
955233,112,416
955233,656,96
955236,128,224
955236,128,256
955236,192,352
955236,208,384
955236,272,208
955236,368,432
955239,64,256
955239,96,288
955239,144,208
955239,176,256
955239,272,176
955239,320,400
955239,448,512
955239,528,384
955242,96,320
955242,272,288
955242,352,384
955245,272,304
955245,288,272
955245,368,480
955245,560,464
955248,16,512
955248,96,288
955248,160,464
955248,208,128
955251,96,432
955251,192,384
955254,80,400
955254,224,128
955254,272,352
955254,640,192
955257,64,352
955257,176,192
955257,256,112
955257,256,160
955257,304,256
955260,64,416
955260,80,304
955260,160,144
955260,176,432
955260,208,448
955260,240,224
955260,256,384
955260,480,528
955263,16,496
955263,64,352
955263,128,144
955263,128,464
955263,144,304
955263,208,128
955263,208,336
955263,224,128
955263,224,160
955263,224,208
955263,272,192
955263,320,464
955263,336,336
955263,608,528
955263,624,272
955266,112,368
955266,160,176
955266,176,144
955266,192,432
955266,240,304
955266,256,336
955266,256,464
955266,368,400
955266,688,80
955269,64,288
955269,160,144
955269,176,320
955269,192,336
955269,272,176
955269,304,352
955269,384,496
955269,464,528
955272,80,480
955272,128,192
955272,160,160
955272,208,160
955272,208,224
955272,208,288
955272,224,288
955272,256,320
955272,464,336
955275,128,144
955275,128,160
955275,128,192
955275,144,400
955275,192,448
955275,240,128
955275,240,464
955275,240,480
955275,256,336
955275,272,144
955278,48,544
955278,64,400
955278,80,304
955278,96,304
955278,144,176
955278,144,320
955278,192,96
955278,208,128
955278,240,416
955278,256,272
955278,688,144
955281,144,352
955281,192,208
955281,224,96
955281,240,320
955281,288,256
955281,304,400
955281,384,416
955284,16,480
955284,112,448
955284,160,144
955284,176,320
955284,208,96
955284,224,256
955284,256,288
955284,320,336
955287,32,512
955287,64,448
955287,112,336
955287,112,480
955287,128,144
955287,160,208
955287,176,160
955287,208,336
955287,240,96
955287,256,224
955287,272,272
955287,320,464
955287,512,336
955290,16,528
955290,208,144
955290,208,224
955290,240,144
955290,240,400
955290,256,160
955290,256,224
955290,272,304
955290,384,464
955293,112,368
955293,112,464
955293,128,224
955293,144,208
955293,160,144
955293,240,192
955293,240,368
955293,256,112
955293,256,224
955293,272,272
955293,272,432
955293,416,384
955296,96,480
955296,144,208
955296,176,240
955296,176,336
955296,208,128
955296,208,368
955296,240,160
955296,304,256
955296,304,272
955299,144,192
955299,144,336
955299,176,272
955299,192,176
955299,240,480
955299,288,224
955299,288,432
955299,304,256
955299,304,448
955299,304,480
955299,368,400
955302,64,432
955302,64,448
955302,96,288
955302,96,496
955302,128,240
955302,128,368
955302,160,128
955302,176,160
955302,192,96
955302,208,272
955302,288,208
955302,368,400
955302,512,400
955305,32,480
955305,112,176
955305,144,256
955305,160,272
955305,160,384
955305,176,320
955305,192,208
955305,208,176
955305,208,384
955305,240,208
955305,272,240
955305,304,208
955305,304,336
955305,336,320
955305,384,400
955308,80,400
955308,176,144
955308,176,272
955308,176,288
955308,208,192
955308,224,144
955308,224,304
955308,256,240
955308,272,144
955308,272,192
955308,352,352
955311,64,432
955311,112,240
955311,112,288
955311,192,384
955311,208,240
955311,224,256
955311,240,368
955311,256,224
955311,272,144
955311,304,256
955314,112,208
955314,128,304
955314,160,336
955314,176,112
955314,224,192
955314,224,272
955314,240,208
955314,272,304
955314,304,272
955314,304,368
955314,320,352
955317,16,512
955317,48,464
955317,64,528
955317,80,448
955317,128,192
955317,128,352
955317,144,448
955317,160,336
955317,160,368
955317,176,160
955317,208,208
955317,208,272
955317,256,272
955317,256,400
955317,272,416
955317,304,240
955317,304,400
955317,320,448
955317,368,464
955320,64,240
955320,112,272
955320,160,432
955320,176,112
955320,176,208
955320,176,272
955320,176,384
955320,208,288
955320,240,176
955320,256,288
955320,256,416
955320,272,320
955320,272,336
955320,272,384
955320,304,256
955320,320,288
955320,336,304
955323,0,528
955323,32,448
955323,64,400
955323,96,304
955323,96,368
955323,128,256
955323,144,256
955323,160,448
955323,224,144
955323,224,208
955323,224,240
955323,240,240
955323,256,112
955323,272,160
955323,272,320
955323,272,400
955323,304,336
955323,320,288
955323,352,400
955323,400,368
955326,16,480
955326,48,384
955326,80,272
955326,80,368
955326,96,224
955326,96,480
955326,128,144
955326,128,336
955326,144,320
955326,160,240
955326,176,480
955326,192,192
955326,208,192
955326,208,320
955326,240,224
955326,240,304
955326,272,224
955326,272,432
955326,272,464
955326,288,144
955326,288,240
955326,288,352
955329,48,336
955329,48,528
955329,64,352
955329,96,400
955329,112,288
955329,128,432
955329,160,240
955329,160,256
955329,176,160
955329,176,208
955329,192,208
955329,208,224
955329,208,240
955329,240,224
955329,256,224
955329,256,320
955329,272,352
955329,304,416
955329,320,320
955329,336,416
955332,64,352
955332,64,432
955332,80,512
955332,96,368
955332,144,432
955332,160,208
955332,160,464
955332,176,240
955332,192,176
955332,192,208
955332,192,448
955332,208,272
955332,224,352
955332,240,208
955332,240,416
955332,256,256
955332,256,336
955332,288,320
955332,304,192
955332,320,464
955332,672,80
955335,64,448
955335,80,192
955335,80,208
955335,144,192
955335,144,208
955335,176,96
955335,176,176
955335,208,192
955335,208,400
955335,256,112
955335,256,208
955335,288,352
955335,320,368
955335,688,80
955338,48,448
955338,48,480
955338,64,320
955338,80,304
955338,80,352
955338,128,128
955338,144,240
955338,144,352
955338,160,480
955338,176,400
955338,176,416
955338,224,224
955338,240,192
955338,256,128
955338,256,192
955338,256,352
955338,272,384
955338,288,176
955341,48,368
955341,96,224
955341,144,240
955341,176,304
955341,176,320
955341,208,176
955341,224,352
955341,224,464
955341,240,192
955341,240,256
955341,256,448
955341,272,128
955341,272,160
955341,272,240
955341,304,384
955341,688,176
955344,80,448
955344,112,160
955344,176,128
955344,192,224
955344,192,448
955344,224,144
955344,224,192
955344,256,320
955344,272,336
955344,288,256
955344,304,208
955344,304,256
955344,672,80
955344,736,176
955344,736,208
955347,112,208
955347,112,240
955347,112,288
955347,144,224
955347,160,304
955347,176,384
955347,176,480
955347,224,192
955347,256,240
955347,256,320
955347,288,272
955347,320,432
955347,400,336
955347,608,336
955347,784,192
955350,96,160
955350,112,480
955350,144,464
955350,160,384
955350,160,480
955350,208,288
955350,256,336
955350,256,432
955350,272,256
955350,272,432
955350,304,192
955350,304,208
955350,336,400
955350,672,128
955353,144,320
955353,144,352
955353,176,400
955353,192,224
955353,224,240
955353,288,304
955353,304,384
955353,688,144
955353,688,160
955356,0,496
955356,80,304
955356,80,368
955356,112,384
955356,112,432
955356,144,448
955356,160,128
955356,176,176
955356,176,288
955356,176,320
955356,192,368
955356,208,432
955356,336,304
955356,352,352
955356,640,112
955356,688,80
955359,96,384
955359,128,352
955359,144,368
955359,160,304
955359,160,320
955359,224,400
955359,224,432
955359,240,320
955359,288,432
955359,336,352
955359,496,544
955359,512,496
955359,624,288
955359,720,208
955359,736,160
955359,752,256
955362,80,480
955362,128,208
955362,144,176
955362,144,384
955362,160,144
955362,160,288
955362,176,416
955362,192,256
955362,192,336
955362,224,368
955362,224,400
955362,240,400
955362,256,304
955362,272,400
955362,304,208
955362,352,400
955362,368,352
955362,384,368
955362,656,288
955362,720,192
955362,720,240
955362,736,176
955365,64,416
955365,96,464
955365,128,384
955365,144,144
955365,144,336
955365,144,448
955365,224,208
955365,224,320
955365,272,144
955365,272,208
955365,272,288
955365,320,448
955365,416,352
955365,640,176
955365,656,240
955365,736,176
955365,752,240
955368,112,256
955368,176,368
955368,192,448
955368,224,96
955368,352,320
955368,688,240
955368,736,240
955371,96,432
955371,128,272
955371,144,128
955371,144,208
955371,160,224
955371,160,448
955371,176,96
955371,176,384
955371,176,480
955371,224,400
955371,240,304
955371,656,80
955371,656,224
955371,672,224
955371,704,96
955371,736,144
955371,736,224
955371,784,192
955371,784,208
955374,48,384
955374,64,512
955374,96,448
955374,112,480
955374,128,224
955374,176,368
955374,208,352
955374,224,400
955374,224,416
955374,256,384
955374,288,384
955374,288,480
955374,432,384
955374,512,368
955374,624,288
955374,672,144
955374,672,192
955374,672,208
955374,688,128
955374,688,192
955374,720,192
955374,752,224
955377,48,432
955377,80,416
955377,112,464
955377,144,464
955377,160,400
955377,208,352
955377,240,368
955377,240,384
955377,256,480
955377,624,208
955377,624,368
955377,640,304
955377,640,384
955377,704,176
955377,720,112
955377,720,256
955377,736,160
955377,736,240
955377,752,192
955377,768,192
955377,784,208
955380,96,432
955380,128,352
955380,128,416
955380,160,416
955380,208,480
955380,224,176
955380,256,432
955380,304,320
955380,320,320
955380,624,128
955380,640,192
955380,640,240
955380,640,288
955380,656,80
955380,656,112
955380,656,144
955380,656,256
955380,656,320
955380,672,112
955380,672,256
955380,688,256
955380,704,96
955380,704,176
955380,720,160
955380,720,208
955380,720,240
955380,752,192
955383,32,352
955383,48,288
955383,80,464
955383,96,272
955383,96,352
955383,96,416
955383,112,336
955383,128,368
955383,192,400
955383,224,480
955383,256,320
955383,400,352
955383,608,368
955383,624,176
955383,656,288
955383,672,80
955383,672,176
955383,672,256
955383,688,112
955383,720,192
955383,720,224
955383,720,256
955383,752,176
955386,48,432
955386,112,144
955386,160,384
955386,192,288
955386,208,448
955386,640,304
955386,656,192
955386,672,112
955386,672,144
955386,704,128
955386,720,272
955386,736,208
955386,736,256
955389,96,464
955389,160,464
955389,176,224
955389,256,320
955389,272,480
955389,304,416
955389,336,448
955389,608,288
955389,640,128
955389,640,176
955389,640,224
955389,640,336
955389,688,256
955389,704,112
955389,720,272
955389,736,240
955392,48,368
955392,48,400
955392,80,352
955392,192,240
955392,320,368
955392,512,368
955392,560,352
955392,560,416
955392,592,544
955392,624,400
955392,640,256
955392,640,288
955392,656,176
955392,688,144
955392,704,144
955392,720,144
955392,720,160
955392,720,208
955392,736,176
955392,736,224
955392,752,224
955392,768,192
955392,768,240
955395,0,528
955395,48,288
955395,64,480
955395,80,352
955395,80,496
955395,96,384
955395,112,384
955395,624,336
955395,640,96
955395,688,80
955395,688,144
955395,704,224
955395,736,144
955395,736,208
955395,768,192
955398,0,480
955398,64,432
955398,128,432
955398,160,112
